  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 5s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 30s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 30s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 30s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 30s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 30s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 30s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 30s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 30s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 60s...
Loaded 200 problems from 'hard2'
Prompt template: cheatsheets/v7.2_10KB_cheatsheet.md (9978 bytes)
Sample rendered prompt (9872 chars):
---
You are solving equational implication problems over magmas (set + one binary operation *, no other axioms).
Task: does x * (y * z) = (y * w) * w imply x * (y * y) = (z * w) * u over ALL magmas?

OUTPUT FORMAT (mandatory)
- Plain text only.
- No extra headings or notes.
- `REASONING:` must always be...
---
Model: Meta: Llama 3.3 70B Instruct | backend: openrouter | model_id: meta-llama/llama-3.3-70b-instruct
[official-mode] overrides for llama-3.3-70b: {"provider":{"order":["DeepInfra"],"quantizations":["fp8"],"allow_fallbacks":false},"reasoning":{"effort":"none"},"seed":0,"max_tokens":8192}
  [1/200] hard2_0016: PARSE_ERR (expected=False, got=None, $0.0000, 110.7s)
  [2/200] hard2_0191: PARSE_ERR (expected=False, got=None, $0.0000, 110.7s)
  [3/200] hard2_0116: PARSE_ERR (expected=True, got=None, $0.0000, 110.7s)
  [4/200] hard2_0141: PARSE_ERR (expected=True, got=None, $0.0000, 110.7s)
  [5/200] hard2_0054: PARSE_ERR (expected=False, got=None, $0.0000, 110.7s)
  [6/200] hard2_0004: PARSE_ERR (expected=True, got=None, $0.0000, 110.7s)
  [7/200] hard2_0029: PARSE_ERR (expected=False, got=None, $0.0000, 110.7s)
  [8/200] hard2_0166: PARSE_ERR (expected=False, got=None, $0.0000, 110.7s)
  [9/200] hard2_0179: PARSE_ERR (expected=False, got=None, $0.0000, 110.7s)
  [10/200] hard2_0041: PARSE_ERR (expected=False, got=None, $0.0000, 110.7s)
  [11/200] hard2_0104: PARSE_ERR (expected=False, got=None, $0.0000, 110.7s)
  [12/200] hard2_0042: PARSE_ERR (expected=False, got=None, $0.0000, 110.8s)
  [13/200] hard2_0142: PARSE_ERR (expected=False, got=None, $0.0000, 110.8s)
  [14/200] hard2_0117: PARSE_ERR (expected=True, got=None, $0.0000, 110.8s)
  [15/200] hard2_0067: PARSE_ERR (expected=False, got=None, $0.0000, 110.8s)
  [16/200] hard2_0092: PARSE_ERR (expected=False, got=None, $0.0000, 110.8s)
  [17/200] hard2_0167: PARSE_ERR (expected=False, got=None, $0.0000, 110.8s)
  [18/200] hard2_0066: PARSE_ERR (expected=True, got=None, $0.0000, 110.8s)
  [19/200] hard2_0154: PARSE_ERR (expected=True, got=None, $0.0000, 110.8s)
  [20/200] hard2_0055: PARSE_ERR (expected=False, got=None, $0.0000, 110.8s)
  [21/200] hard2_0105: PARSE_ERR (expected=False, got=None, $0.0000, 110.8s)
  [22/200] hard2_0017: PARSE_ERR (expected=True, got=None, $0.0000, 110.8s)
  [23/200] hard2_0155: PARSE_ERR (expected=True, got=None, $0.0000, 110.8s)
  [24/200] hard2_0080: PARSE_ERR (expected=True, got=None, $0.0000, 110.8s)
  [25/200] hard2_0130: PARSE_ERR (expected=True, got=None, $0.0000, 110.8s)
  [26/200] hard2_0180: PARSE_ERR (expected=False, got=None, $0.0000, 110.8s)
  [27/200] hard2_0079: PARSE_ERR (expected=True, got=None, $0.0000, 110.8s)
  [28/200] hard2_0018: PARSE_ERR (expected=True, got=None, $0.0000, 110.8s)
  [29/200] hard2_0118: PARSE_ERR (expected=False, got=None, $0.0000, 110.8s)
  [30/200] hard2_0043: PARSE_ERR (expected=False, got=None, $0.0000, 110.8s)
  [31/200] hard2_0030: PARSE_ERR (expected=True, got=None, $0.0000, 110.8s)
  [32/200] hard2_0005: PARSE_ERR (expected=True, got=None, $0.0000, 110.8s)
  [33/200] hard2_0006: PARSE_ERR (expected=True, got=None, $0.0000, 110.8s)
  [34/200] hard2_0168: PARSE_ERR (expected=True, got=None, $0.0000, 110.8s)
  [35/200] hard2_0106: PARSE_ERR (expected=True, got=None, $0.0000, 110.9s)
  [36/200] hard2_0143: PARSE_ERR (expected=False, got=None, $0.0000, 110.9s)
  [37/200] hard2_0056: PARSE_ERR (expected=False, got=None, $0.0000, 110.9s)
  [38/200] hard2_0081: PARSE_ERR (expected=True, got=None, $0.0000, 110.9s)
  [39/200] hard2_0031: PARSE_ERR (expected=False, got=None, $0.0000, 110.9s)
  [40/200] hard2_0181: PARSE_ERR (expected=False, got=None, $0.0000, 110.9s)
  [41/200] hard2_0131: PARSE_ERR (expected=True, got=None, $0.0000, 110.9s)
  [42/200] hard2_0069: PARSE_ERR (expected=True, got=None, $0.0000, 110.9s)
  [43/200] hard2_0192: PARSE_ERR (expected=False, got=None, $0.0000, 110.9s)
  [44/200] hard2_0093: PARSE_ERR (expected=False, got=None, $0.0000, 110.9s)
  [45/200] hard2_0019: PARSE_ERR (expected=True, got=None, $0.0000, 110.9s)
  [46/200] hard2_0068: PARSE_ERR (expected=False, got=None, $0.0000, 110.9s)
  [47/200] hard2_0044: PARSE_ERR (expected=True, got=None, $0.0000, 110.9s)
  [48/200] hard2_0094: PARSE_ERR (expected=True, got=None, $0.0000, 110.9s)
  [49/200] hard2_0169: PARSE_ERR (expected=False, got=None, $0.0000, 110.9s)
  [50/200] hard2_0144: PARSE_ERR (expected=False, got=None, $0.0000, 110.9s)
  [51/200] hard2_0007: PARSE_ERR (expected=False, got=None, $0.0000, 110.9s)
  [52/200] hard2_0032: PARSE_ERR (expected=False, got=None, $0.0000, 110.9s)
  [53/200] hard2_0057: PARSE_ERR (expected=True, got=None, $0.0000, 110.9s)
  [54/200] hard2_0107: PARSE_ERR (expected=True, got=None, $0.0000, 111.0s)
  [55/200] hard2_0193: PARSE_ERR (expected=True, got=None, $0.0000, 111.0s)
  [56/200] hard2_0119: PARSE_ERR (expected=True, got=None, $0.0000, 111.0s)
  [57/200] hard2_0091: PARSE_ERR (expected=True, got=None, $0.0000, 111.0s)
  [58/200] hard2_0182: PARSE_ERR (expected=False, got=None, $0.0000, 111.0s)
  [59/200] hard2_0157: PARSE_ERR (expected=False, got=None, $0.0000, 111.0s)
  [60/200] hard2_0129: PARSE_ERR (expected=False, got=None, $0.0000, 111.0s)
  [61/200] hard2_0132: PARSE_ERR (expected=True, got=None, $0.0000, 111.0s)
  [62/200] hard2_0045: PARSE_ERR (expected=False, got=None, $0.0000, 111.0s)
  [63/200] hard2_0095: PARSE_ERR (expected=False, got=None, $0.0000, 111.0s)
  [64/200] hard2_0170: PARSE_ERR (expected=True, got=None, $0.0000, 111.0s)
  [65/200] hard2_0020: PARSE_ERR (expected=False, got=None, $0.0000, 111.0s)
  [66/200] hard2_0194: PARSE_ERR (expected=False, got=None, $0.0000, 111.0s)
  [67/200] hard2_0108: PARSE_ERR (expected=False, got=None, $0.0000, 111.0s)
  [68/200] hard2_0008: PARSE_ERR (expected=True, got=None, $0.0000, 111.0s)
  [69/200] hard2_0145: PARSE_ERR (expected=True, got=None, $0.0000, 111.0s)
  [70/200] hard2_0120: PARSE_ERR (expected=True, got=None, $0.0000, 111.0s)
  [71/200] hard2_0083: PARSE_ERR (expected=True, got=None, $0.0000, 111.0s)
  [72/200] hard2_0058: PARSE_ERR (expected=True, got=None, $0.0000, 111.0s)
  [73/200] hard2_0082: PARSE_ERR (expected=True, got=None, $0.0000, 111.0s)
  [74/200] hard2_0195: PARSE_ERR (expected=False, got=None, $0.0000, 111.1s)
  [75/200] hard2_0070: PARSE_ERR (expected=True, got=None, $0.0000, 111.1s)
  [76/200] hard2_0156: PARSE_ERR (expected=False, got=None, $0.0000, 111.1s)
  [77/200] hard2_0046: PARSE_ERR (expected=False, got=None, $0.0000, 111.1s)
  [78/200] hard2_0183: PARSE_ERR (expected=False, got=None, $0.0000, 111.1s)
  [79/200] hard2_0133: PARSE_ERR (expected=False, got=None, $0.0000, 111.1s)
  [80/200] hard2_0021: PARSE_ERR (expected=True, got=None, $0.0000, 111.1s)
  [81/200] hard2_0158: PARSE_ERR (expected=False, got=None, $0.0000, 111.1s)
  [82/200] hard2_0071: PARSE_ERR (expected=False, got=None, $0.0000, 111.1s)
  [83/200] hard2_0121: PARSE_ERR (expected=True, got=None, $0.0000, 111.1s)
  [84/200] hard2_0096: PARSE_ERR (expected=False, got=None, $0.0000, 111.1s)
  [85/200] hard2_0146: PARSE_ERR (expected=False, got=None, $0.0000, 111.2s)
  [86/200] hard2_0034: PARSE_ERR (expected=False, got=None, $0.0000, 111.2s)
